#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54835.974903 0.999440 0.000530 0.999938 0.999938 -0.000308 -0.000076 -0.000540
54835.975892 0.999470 0.000513 0.999931 0.999931 -0.000422 -0.000191 -0.000652
54835.976901 0.998980 0.000509 0.999923 0.999923 -0.000511 -0.000290 -0.000733
54835.977910 0.998440 0.000512 0.999916 0.999916 -0.000537 -0.000321 -0.000753
54835.978920 0.999560 0.000515 0.999909 0.999909 -0.000492 -0.000276 -0.000708
54835.979909 0.999930 0.000527 0.999902 0.999902 -0.000419 -0.000192 -0.000646
54835.980901 0.999920 0.000522 0.999896 0.999896 -0.000359 -0.000122 -0.000596
54835.981942 0.999130 0.000526 0.999889 0.999889 -0.000331 -0.000090 -0.000572
54835.982892 0.999970 0.000507 0.999883 0.999883 -0.000341 -0.000099 -0.000583
54835.983902 0.999480 0.000511 0.999877 0.999877 -0.000382 -0.000145 -0.000618
54835.984911 0.999030 0.000513 0.999871 0.999871 -0.000442 -0.000215 -0.000668
54835.985920 0.999320 0.000516 0.999865 0.999865 -0.000511 -0.000291 -0.000731
54835.986909 0.999920 0.000524 0.999859 0.999859 -0.000579 -0.000359 -0.000799
54835.987898 0.999290 0.000513 0.999853 0.999853 -0.000663 -0.000442 -0.000884
54835.988907 0.998710 0.000508 0.999848 0.999848 -0.000755 -0.000526 -0.000984
54835.989916 0.999050 0.000517 0.999843 0.999843 -0.000814 -0.000582 -0.001046
54835.990905 0.998440 0.000520 0.999837 0.999837 -0.000817 -0.000585 -0.001048
54835.991894 0.999210 0.000513 0.999833 0.999833 -0.000760 -0.000531 -0.000990
54835.992904 0.999000 0.000512 0.999828 0.999828 -0.000652 -0.000424 -0.000880
54835.993913 0.999550 0.000510 0.999823 0.999823 -0.000534 -0.000302 -0.000766
54835.994922 0.999810 0.000508 0.999818 0.999818 -0.000438 -0.000205 -0.000671
54835.995911 0.999450 0.000525 0.999814 0.999814 -0.000364 -0.000137 -0.000592
